Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR
2024-01-15 18:00:00,21.73,5.0,200.0,914465415.0
2024-01-16 00:00:00,22.53,5.0,200.0,-1.0
2024-01-16 06:00:00,20.77,5.0,200.0,906078417.0
2024-01-16 12:00:00,22.53,5.0,200.0,-1.0
2024-01-16 18:00:00,22.53,5.0,200.0,-1.0
2024-01-17 00:00:00,22.53,5.0,200.0,-1.0
2024-01-17 06:00:00,22.53,5.0,200.0,-1.0
2024-01-17 12:00:00,24.12,5.0,200.0,912550846.0
2024-01-17 18:00:00,22.53,5.0,200.0,-1.0
2024-01-18 00:00:00,22.53,5.0,200.0,-1.0
2024-01-18 06:00:00,24.38,5.0,200.0,902511213.0
2024-01-18 12:00:00,22.53,5.0,200.0,-1.0
2024-01-18 18:00:00,24.92,5.0,200.0,914255923.5
2024-01-19 00:00:00,22.53,5.0,200.0,-1.0
2024-01-19 06:00:00,24.84,5.0,200.0,913990127.0
2024-01-19 12:00:00,22.53,5.0,200.0,-1.0
2024-01-19 18:00:00,22.76,5.0,200.0,883263721.0
2024-01-20 00:00:00,22.53,5.0,200.0,-1.0
2024-01-20 06:00:00,22.86,5.0,200.0,923474559.5
2024-01-20 12:00:00,23.58,5.0,200.0,927100139.0
2024-01-20 18:00:00,22.7,5.0,200.0,845613079.0
2024-01-21 00:00:00,22.53,5.0,200.0,-1.0
2024-01-21 06:00:00,24.53,5.0,200.0,925131134.0
2024-01-21 12:00:00,23.33,5.0,200.0,922742079.5
2024-01-21 18:00:00,25.26,5.0,200.0,912427833.0
2024-01-22 00:00:00,24.49,5.0,200.0,915518068.0
2024-01-22 06:00:00,25.92,5.0,200.0,913625547.0
2024-01-22 12:00:00,25.96,5.0,200.0,926943455.0
2024-01-22 18:00:00,24.33,5.0,200.0,923063668.0
2024-01-23 00:00:00,22.53,5.0,200.0,-1.0
2024-01-23 06:00:00,24.57,5.0,200.0,911842738.0
2024-01-23 12:00:00,26.29,5.0,200.0,892988602.0
2024-01-23 18:00:00,24.32,5.0,200.0,926898062.0
2024-01-24 00:00:00,22.53,5.0,200.0,-1.0
2024-01-24 06:00:00,25.45,5.0,200.0,910740730.0
2024-01-24 12:00:00,24.58,5.0,200.0,925177928.5
2024-01-24 18:00:00,23.79,5.0,200.0,923984235.0
2024-01-25 00:00:00,22.53,5.0,200.0,-1.0
2024-01-25 06:00:00,25.39,5.0,200.0,927204672.0
2024-01-25 12:00:00,25.17,4.0,200.0,919909653.0
2024-01-25 18:00:00,22.53,5.0,200.0,-1.0
2024-01-26 00:00:00,22.53,5.0,200.0,-1.0
2024-01-26 06:00:00,20.72,8.0,100.0,922012251.5
2024-01-26 12:00:00,24.05,4.0,200.0,925945916.0
2024-01-26 18:00:00,22.44,5.0,200.0,754634910.0
2024-01-27 00:00:00,21.76,5.0,200.0,926799032.0
2024-01-27 06:00:00,22.53,5.0,200.0,-1.0
2024-01-27 12:00:00,28.76,5.0,200.0,915870693.0
2024-01-27 18:00:00,22.27,5.0,200.0,914820489.0
2024-01-28 00:00:00,22.12,5.0,200.0,906652779.0
2024-01-28 06:00:00,22.22,5.0,200.0,927788209.0
2024-01-28 12:00:00,22.53,5.0,200.0,-1.0
2024-01-28 18:00:00,21.93,5.0,200.0,926471019.0
2024-01-29 00:00:00,22.53,5.0,200.0,-1.0
2024-01-29 06:00:00,22.64,5.0,200.0,915046663.0
2024-01-29 12:00:00,22.53,5.0,200.0,-1.0
2024-01-29 18:00:00,22.53,5.0,200.0,-1.0
2024-01-30 00:00:00,22.54,5.0,200.0,915499025.0
2024-01-30 06:00:00,22.24,5.0,200.0,926521475.0
2024-01-30 12:00:00,22.59,5.0,200.0,927258445.0
2024-01-30 18:00:00,22.53,5.0,200.0,-1.0
2024-01-31 00:00:00,22.24,5.0,200.0,900833263.0
2024-01-31 06:00:00,22.58,5.0,200.0,897495898.0
2024-01-31 12:00:00,22.58,5.0,200.0,924845234.0
2024-01-31 18:00:00,23.38,5.0,200.0,907286284.0
2024-02-01 00:00:00,22.53,5.0,200.0,-1.0
2024-02-01 06:00:00,24.78,5.0,200.0,917401206.0
2024-02-01 12:00:00,24.47,5.0,200.0,926785380.0
2024-02-01 18:00:00,24.46,5.0,200.0,927544149.0
2024-02-02 00:00:00,22.53,5.0,200.0,-1.0
2024-02-02 06:00:00,23.98,5.0,200.0,896214277.0
2024-02-02 12:00:00,24.15,5.0,200.0,927048637.0
2024-02-02 18:00:00,22.21,5.0,200.0,926371153.5
2024-02-03 00:00:00,22.53,5.0,200.0,-1.0
2024-02-03 06:00:00,22.53,5.0,200.0,-1.0
2024-02-03 12:00:00,29.87,5.0,200.0,920547632.0
2024-02-03 18:00:00,29.75,5.0,200.0,915881363.0
2024-02-04 00:00:00,28.39,5.0,200.0,910685274.5
2024-02-04 06:00:00,22.53,5.0,200.0,-1.0
2024-02-04 12:00:00,29.7,5.0,200.0,915303912.0
2024-02-04 18:00:00,22.53,5.0,200.0,-1.0
2024-02-05 00:00:00,22.53,5.0,200.0,-1.0
2024-02-05 06:00:00,22.53,5.0,200.0,-1.0
2024-02-05 12:00:00,22.53,5.0,200.0,-1.0
2024-02-05 18:00:00,30.62,4.0,200.0,923170833.0
2024-02-06 00:00:00,22.53,5.0,200.0,-1.0
2024-02-06 06:00:00,32.77,5.0,200.0,914363026.0
2024-02-06 12:00:00,22.53,5.0,200.0,-1.0
2024-02-06 18:00:00,24.06,5.0,200.0,873021099.0
2024-02-07 00:00:00,22.53,5.0,200.0,-1.0
2024-02-07 06:00:00,22.53,5.0,200.0,-1.0
2024-02-07 12:00:00,22.53,5.0,200.0,-1.0
2024-02-07 18:00:00,21.68,5.0,200.0,890223887.0
2024-02-08 00:00:00,22.53,5.0,200.0,-1.0
2024-02-08 06:00:00,25.11,4.0,200.0,914780218.0
2024-02-08 12:00:00,22.53,5.0,200.0,-1.0
2024-02-08 18:00:00,25.24,5.0,200.0,921040196.0
2024-02-09 00:00:00,22.53,5.0,200.0,-1.0
2024-02-09 06:00:00,22.53,5.0,200.0,-1.0
2024-02-09 12:00:00,24.46,5.0,200.0,913312855.0
2024-02-09 18:00:00,26.11,5.0,200.0,915092573.0
2024-02-10 00:00:00,25.25,5.0,200.0,872259777.0
2024-02-10 06:00:00,24.57,5.0,200.0,913678387.0
2024-02-10 12:00:00,25.51,5.0,200.0,775580789.0
2024-02-10 18:00:00,22.53,5.0,200.0,-1.0
2024-02-11 00:00:00,22.53,5.0,200.0,-1.0
2024-02-11 06:00:00,24.87,5.0,200.0,926347442.0
2024-02-11 12:00:00,32.33,5.0,200.0,927727987.0
2024-02-11 18:00:00,22.53,5.0,200.0,-1.0
2024-02-12 00:00:00,22.53,5.0,200.0,-1.0
2024-02-12 06:00:00,23.48,5.0,200.0,834535348.5
2024-02-12 12:00:00,23.92,5.0,200.0,925538283.0
2024-02-12 18:00:00,23.61,5.0,200.0,914233075.0
2024-02-13 00:00:00,22.53,5.0,200.0,-1.0
2024-02-13 06:00:00,23.77,5.0,200.0,909515067.0
2024-02-13 12:00:00,23.37,5.0,200.0,914255700.0
2024-02-13 18:00:00,22.14,5.0,200.0,922652258.0
2024-02-14 00:00:00,22.53,5.0,200.0,-1.0
2024-02-14 06:00:00,24.52,5.0,200.0,912001484.0
2024-02-14 12:00:00,24.07,5.0,200.0,864603989.0
2024-02-14 18:00:00,25.62,5.0,200.0,926572483.0
2024-02-15 00:00:00,22.53,5.0,200.0,-1.0
2024-02-15 06:00:00,24.92,5.0,200.0,912894510.0
2024-02-15 12:00:00,25.38,5.0,200.0,927102711.0
2024-02-15 18:00:00,23.96,5.0,200.0,927308510.0
2024-02-16 00:00:00,22.53,5.0,200.0,-1.0
2024-02-16 06:00:00,22.53,5.0,200.0,-1.0
2024-02-16 12:00:00,25.23,5.0,200.0,574571384.0
2024-02-16 18:00:00,24.5,5.0,200.0,928595623.0
2024-02-17 00:00:00,24.71,5.0,200.0,913836314.0
2024-02-17 06:00:00,24.43,5.0,200.0,914479378.0
2024-02-17 12:00:00,23.16,5.0,200.0,914620050.0
2024-02-17 18:00:00,25.5,5.0,200.0,921372489.0
2024-02-18 00:00:00,22.53,5.0,200.0,926210746.0
2024-02-18 06:00:00,23.83,5.0,200.0,910795585.0
2024-02-18 12:00:00,24.83,5.0,200.0,926763897.0
2024-02-18 18:00:00,24.37,5.0,200.0,853910982.0
