Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR
2024-01-15 18:00:00,11.405000000000001,6.0,100.0,2472572583.0
2024-01-16 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-16 06:00:00,11.34,6.0,100.0,3536851445.0
2024-01-16 12:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-16 18:00:00,11.01,6.0,100.0,5660064168.0
2024-01-17 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-17 06:00:00,12.74,6.0,100.0,4213497996.0
2024-01-17 12:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-17 18:00:00,11.17,7.0,200.0,3732424824.0
2024-01-18 00:00:00,12.4,6.0,100.0,3568729982.0
2024-01-18 06:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-18 12:00:00,11.39,6.0,100.0,3341872161.0
2024-01-18 18:00:00,11.47,6.0,100.0,4752316787.0
2024-01-19 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-19 06:00:00,10.95,6.0,100.0,3577587424.0
2024-01-19 12:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-19 18:00:00,11.405000000000001,6.0,100.0,6105782671.0
2024-01-20 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-20 06:00:00,11.4,6.0,200.0,1654916892.0
2024-01-20 12:00:00,11.87,6.0,200.0,5774934103.0
2024-01-20 18:00:00,11.59,6.0,200.0,4353754565.0
2024-01-21 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-21 06:00:00,11.36,7.0,200.0,1777021036.0
2024-01-21 12:00:00,11.26,6.0,100.0,3336887742.0
2024-01-21 18:00:00,10.75,6.0,100.0,4549122465.0
2024-01-22 00:00:00,10.6,6.0,100.0,5382607058.0
2024-01-22 06:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-22 12:00:00,11.51,6.0,100.0,533411091.0
2024-01-22 18:00:00,12.77,7.0,200.0,5584865566.0
2024-01-23 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-23 06:00:00,11.77,6.0,100.0,4726050595.0
2024-01-23 12:00:00,11.23,6.0,100.0,4674768067.0
2024-01-23 18:00:00,11.1,6.0,200.0,7397734380.0
2024-01-24 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-24 06:00:00,11.16,6.0,100.0,5063013165.5
2024-01-24 12:00:00,11.51,6.0,100.0,2847509214.0
2024-01-24 18:00:00,12.15,6.0,100.0,2053114990.0
2024-01-25 00:00:00,11.82,6.0,100.0,1460143759.0
2024-01-25 06:00:00,11.2,6.0,100.0,3866057334.0
2024-01-25 12:00:00,11.38,6.0,100.0,4026559421.0
2024-01-25 18:00:00,14.01,6.0,100.0,5194664724.0
2024-01-26 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-26 06:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-26 12:00:00,11.5,6.0,200.0,4877688544.0
2024-01-26 18:00:00,11.33,6.0,100.0,4944627390.0
2024-01-27 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-27 06:00:00,11.49,6.0,100.0,3005333741.0
2024-01-27 12:00:00,12.26,6.0,100.0,4057790969.0
2024-01-27 18:00:00,11.24,6.0,100.0,5473032306.0
2024-01-28 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-28 06:00:00,10.98,6.0,100.0,5868990866.0
2024-01-28 12:00:00,12.7,6.0,100.0,5604899149.0
2024-01-28 18:00:00,11.03,6.0,100.0,4343301530.5
2024-01-29 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-29 06:00:00,12.05,6.0,100.0,4691818477.0
2024-01-29 12:00:00,10.87,6.0,100.0,5229594439.0
2024-01-29 18:00:00,12.28,6.0,100.0,2011429805.0
2024-01-30 00:00:00,11.87,6.0,100.0,3790869814.0
2024-01-30 06:00:00,12.28,6.0,100.0,4271065315.0
2024-01-30 12:00:00,12.92,6.0,100.0,4555808093.0
2024-01-30 18:00:00,11.23,6.0,100.0,5882411438.5
2024-01-31 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-31 06:00:00,11.405000000000001,6.0,100.0,-1.0
2024-01-31 12:00:00,11.17,6.0,100.0,3867153121.0
2024-01-31 18:00:00,11.405000000000001,6.0,100.0,-1.0
2024-02-01 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-02-01 06:00:00,12.28,6.0,100.0,1183508362.0
2024-02-01 12:00:00,11.49,6.0,100.0,4093119453.5
2024-02-01 18:00:00,11.405000000000001,6.0,100.0,-1.0
2024-02-02 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-02-02 06:00:00,12.09,6.0,100.0,4916388585.0
2024-02-02 12:00:00,12.41,6.0,100.0,4838031579.0
2024-02-02 18:00:00,11.55,6.0,100.0,4528124875.0
2024-02-03 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-02-03 06:00:00,11.405000000000001,6.0,100.0,-1.0
2024-02-03 12:00:00,11.55,6.0,100.0,6048039060.0
2024-02-03 18:00:00,11.28,6.0,100.0,5458740560.0
2024-02-04 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-02-04 06:00:00,11.17,6.0,100.0,3828984907.0
2024-02-04 12:00:00,12.28,6.0,100.0,2589566526.0
2024-02-04 18:00:00,12.57,7.0,200.0,3912513588.5
2024-02-05 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-02-05 06:00:00,11.405000000000001,6.0,100.0,-1.0
2024-02-05 12:00:00,12.35,6.0,100.0,3937470582.0
2024-02-05 18:00:00,11.71,6.0,100.0,818047548.0
2024-02-06 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-02-06 06:00:00,12.3,6.0,100.0,3799474295.0
2024-02-06 12:00:00,11.405000000000001,6.0,100.0,-1.0
2024-02-06 18:00:00,11.16,6.0,200.0,4161064764.0
2024-02-07 00:00:00,11.405000000000001,6.0,100.0,-1.0
2024-02-07 06:00:00,10.95,6.0,100.0,5024675856.0
2024-02-07 12:00:00,10.93,6.0,100.0,2666875217.5
2024-02-07 18:00:00,11.18,6.0,100.0,4049142217.0
