Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR
2024-01-15 18:00:00,23.57,7.5,100.0,858369463.0
2024-01-16 00:00:00,23.57,7.5,100.0,-1.0
2024-01-16 06:00:00,23.57,7.5,100.0,-1.0
2024-01-16 12:00:00,31.86,7.5,100.0,865440730.0
2024-01-16 18:00:00,30.66,8.0,100.0,854837135.5
2024-01-17 00:00:00,23.2,8.0,10.0,844050153.0
2024-01-17 06:00:00,23.57,7.5,100.0,-1.0
2024-01-17 12:00:00,22.49,7.0,100.0,862088655.0
2024-01-17 18:00:00,20.39,7.0,100.0,857254049.5
2024-01-18 00:00:00,23.57,7.5,100.0,-1.0
2024-01-18 06:00:00,23.57,7.5,100.0,-1.0
2024-01-18 12:00:00,19.73,7.0,100.0,865364844.5
2024-01-18 18:00:00,21.56,7.0,100.0,858730971.0
2024-01-19 00:00:00,23.57,7.5,100.0,-1.0
2024-01-19 06:00:00,23.57,7.5,100.0,-1.0
2024-01-19 12:00:00,23.57,7.5,100.0,-1.0
2024-01-19 18:00:00,22.74,7.0,100.0,857265451.0
2024-01-20 00:00:00,24.8,7.0,100.0,860779997.0
2024-01-20 06:00:00,26.07,7.0,100.0,856108976.0
2024-01-20 12:00:00,23.57,7.5,100.0,-1.0
2024-01-20 18:00:00,21.04,7.0,100.0,863765559.0
2024-01-21 00:00:00,23.57,7.5,100.0,-1.0
2024-01-21 06:00:00,29.72,8.0,100.0,850344152.0
2024-01-21 12:00:00,31.13,8.0,100.0,862821236.0
2024-01-21 18:00:00,20.47,7.0,100.0,860908203.0
2024-01-22 00:00:00,23.57,7.5,100.0,-1.0
2024-01-22 06:00:00,22.42,7.0,100.0,861248112.0
2024-01-22 12:00:00,31.09,8.0,100.0,860985495.0
2024-01-22 18:00:00,21.21,7.0,100.0,857565228.67
2024-01-23 00:00:00,23.57,7.5,100.0,-1.0
2024-01-23 06:00:00,20.66,7.0,100.0,876186951.0
2024-01-23 12:00:00,28.51,8.0,100.0,855240052.0
2024-01-23 18:00:00,34.46,8.0,10.0,734366842.5
2024-01-24 00:00:00,29.62,8.0,100.0,848770140.0
2024-01-24 06:00:00,30.66,8.0,100.0,852655287.0
2024-01-24 12:00:00,29.72,9.0,100.0,844907348.0
2024-01-24 18:00:00,29.02,8.0,10.0,855769610.0
2024-01-25 00:00:00,23.57,7.5,100.0,-1.0
2024-01-25 06:00:00,39.21,8.0,100.0,866652180.0
2024-01-25 12:00:00,23.57,8.0,10.0,784027135.0
2024-01-25 18:00:00,27.21,7.0,100.0,860492258.0
2024-01-26 00:00:00,23.57,7.5,100.0,-1.0
2024-01-26 06:00:00,23.57,7.0,100.0,862672058.0
2024-01-26 12:00:00,23.57,7.0,100.0,868116200.0
2024-01-26 18:00:00,20.66,7.0,100.0,855738601.0
2024-01-27 00:00:00,23.57,7.5,100.0,-1.0
2024-01-27 06:00:00,23.57,7.5,100.0,-1.0
2024-01-27 12:00:00,18.86,8.0,100.0,866967665.0
2024-01-27 18:00:00,19.88,8.0,100.0,852911931.0
2024-01-28 00:00:00,19.65,8.0,100.0,861568889.0
2024-01-28 06:00:00,19.58,8.0,100.0,859939155.0
2024-01-28 12:00:00,23.57,7.5,100.0,-1.0
2024-01-28 18:00:00,31.0,8.0,100.0,851916593.0
2024-01-29 00:00:00,24.06,8.0,10.0,854695066.0
2024-01-29 06:00:00,23.57,7.5,100.0,-1.0
2024-01-29 12:00:00,23.57,7.5,100.0,-1.0
2024-01-29 18:00:00,23.57,7.5,100.0,-1.0
2024-01-30 00:00:00,23.57,7.5,100.0,-1.0
2024-01-30 06:00:00,21.22,7.0,100.0,871317538.0
2024-01-30 12:00:00,23.57,7.5,100.0,-1.0
2024-01-30 18:00:00,27.09,8.0,10.0,854641014.0
2024-01-31 00:00:00,23.57,7.5,100.0,-1.0
2024-01-31 06:00:00,32.2,8.0,100.0,852650512.0
2024-01-31 12:00:00,23.57,7.5,100.0,-1.0
2024-01-31 18:00:00,23.57,7.5,100.0,-1.0
2024-02-01 00:00:00,23.57,7.5,100.0,-1.0
2024-02-01 06:00:00,27.24,7.0,100.0,864240055.0
2024-02-01 12:00:00,18.97,8.0,100.0,855446564.0
2024-02-01 18:00:00,33.74,7.0,100.0,857315094.0
2024-02-02 00:00:00,23.57,7.5,100.0,-1.0
2024-02-02 06:00:00,23.57,7.5,100.0,-1.0
2024-02-02 12:00:00,23.57,7.5,100.0,-1.0
2024-02-02 18:00:00,62.12,8.0,100.0,857418882.0
2024-02-03 00:00:00,23.57,7.5,100.0,-1.0
2024-02-03 06:00:00,23.57,7.5,100.0,-1.0
2024-02-03 12:00:00,21.82,6.0,100.0,858887270.0
2024-02-03 18:00:00,23.57,7.5,100.0,-1.0
2024-02-04 00:00:00,23.57,7.5,100.0,-1.0
2024-02-04 06:00:00,22.24,7.0,100.0,869660717.5
2024-02-04 12:00:00,20.09,7.0,100.0,860719090.0
2024-02-04 18:00:00,23.57,7.5,100.0,-1.0
2024-02-05 00:00:00,23.57,7.5,100.0,-1.0
2024-02-05 06:00:00,23.57,7.5,100.0,-1.0
2024-02-05 12:00:00,21.31,6.0,100.0,860359533.0
